Item ID,Item Name,Category,Brand,Supplier Name,Purchase Price,Selling Price,Stock Quantity,Reorder Level,Expiry Date,Last Restocked Date,Sales Per Month,Days Since Restock,Stock Cluster
18778,Rice,0,0,Verma Distributors,216.53,285.61,364,42,2023-05-11,2023-01-15,27,884,0
18779,Chips,6,0,Gupta Wholesalers,273.91,369.55,6,48,2023-05-11,2023-02-04,95,864,1
18780,Soap,4,1,Gupta Wholesalers,307.73,356.01,419,40,2023-05-11,2023-02-18,23,850,0
18781,Toothpaste,5,5,Patel Suppliers,329.13,370.91,389,23,2023-10-27,2023-02-21,32,847,0
18782,Wheat Flour,0,4,Sharma Traders,348.37,387.34,492,24,2023-09-27,2023-02-06,94,862,0
18783,Notebook,2,5,Verma Distributors,210.81,250.31,451,18,2023-10-20,2023-01-21,58,878,0
18784,Toothpaste,4,4,Agarwal Mart,383.57,489.39,486,41,2023-10-20,2023-01-21,55,878,0
18785,Chips,0,5,Gupta Wholesalers,299.9,359.99,130,21,2023-12-25,2023-01-14,8,885,1
18786,Wheat Flour,0,9,Verma Distributors,371.7,538.52,177,47,2023-02-15,2023-01-12,80,887,2
18787,Milk,2,9,Agarwal Mart,459.93,684.82,332,29,2023-02-06,2023-01-26,7,873,2
18788,Chips,4,3,Sharma Traders,221.49,299.25,199,49,2023-02-06,2023-01-07,25,892,2
18789,Chips,4,0,Agarwal Mart,170.79,218.62,273,26,2023-02-06,2023-02-21,17,847,2
18790,Milk,1,9,Gupta Wholesalers,476.47,568.13,234,27,2023-02-06,2023-01-16,62,883,2
18791,Milk,5,8,Agarwal Mart,65.04,82.9,64,44,2023-11-25,2023-01-02,42,897,1
18792,Detergent,5,9,Patel Suppliers,465.08,534.1,46,37,2023-06-24,2023-02-09,73,859,1
18793,Notebook,6,8,Agarwal Mart,235.77,345.83,10,20,2023-06-24,2023-01-30,64,869,1
18794,Detergent,1,9,Patel Suppliers,124.05,164.32,481,39,2023-06-24,2023-02-06,79,862,0
18795,Toothpaste,1,6,Patel Suppliers,485.73,697.26,266,11,2023-06-24,2023-01-22,82,877,2
18796,Shampoo,6,9,Verma Distributors,115.51,153.64,117,21,2023-06-24,2023-02-21,70,847,1
18797,Shampoo,1,3,Gupta Wholesalers,487.79,674.62,351,39,2023-06-24,2023-02-17,6,851,0
18798,Shampoo,2,3,Patel Suppliers,64.88,82.12,244,27,2023-07-17,2023-02-15,47,853,2
18799,Milk,6,2,Agarwal Mart,462.86,621.28,175,28,2023-07-17,2023-02-04,47,864,2
18800,Milk,6,1,Sharma Traders,86.89,96.28,108,45,2023-07-17,2023-01-21,5,878,1
18801,Notebook,1,1,Sharma Traders,182.66,202.2,404,16,2023-07-17,2023-01-14,24,885,0
18802,Detergent,0,4,Sharma Traders,388.96,504.99,388,32,2023-07-04,2023-02-20,29,848,0
18803,Toothpaste,4,0,Agarwal Mart,75.65,108.86,189,19,2023-07-04,2023-02-25,14,843,2
18804,Chips,5,1,Patel Suppliers,187.46,236.93,189,14,2023-02-01,2023-01-16,70,883,2
18805,Rice,6,7,Verma Distributors,40.04,58.01,14,16,2023-02-01,2023-02-22,37,846,1
18806,Shampoo,4,1,Gupta Wholesalers,202.86,260.9,432,13,2023-02-01,2023-02-12,84,856,0
18807,Soap,1,2,Gupta Wholesalers,361.63,429.31,395,40,2023-02-01,2023-01-17,17,882,0
18808,Pen,0,5,Patel Suppliers,178.0,201.05,482,33,2023-09-21,2023-01-28,87,871,0
18809,Milk,1,7,Agarwal Mart,377.16,531.34,45,47,2023-09-21,2023-02-19,60,849,1
18810,Detergent,1,1,Gupta Wholesalers,260.63,366.36,468,40,2023-09-21,2023-01-12,68,887,0
18811,Notebook,6,7,Sharma Traders,97.96,123.75,272,16,2023-09-21,2023-02-01,98,867,2
18812,Notebook,3,4,Agarwal Mart,140.01,187.99,401,10,2023-06-22,2023-02-03,29,865,0
18813,Toothpaste,0,3,Agarwal Mart,253.72,291.62,451,42,2023-03-19,2023-02-08,65,860,0
18814,Milk,6,6,Agarwal Mart,111.79,152.69,37,24,2023-03-19,2023-02-15,99,853,1
18815,Detergent,1,2,Verma Distributors,287.14,375.28,212,49,2023-03-19,2023-01-24,36,875,2
18816,Notebook,4,9,Verma Distributors,309.86,390.46,298,26,2023-03-19,2023-03-02,53,838,2
18817,Pen,1,0,Patel Suppliers,247.65,337.35,65,20,2023-03-19,2023-02-13,22,855,1
18818,Toothpaste,5,8,Gupta Wholesalers,94.54,128.46,65,42,2023-07-13,2023-01-12,28,887,1
18819,Soap,3,4,Gupta Wholesalers,484.63,642.22,207,20,2023-09-10,2023-01-29,12,870,2
18820,Chips,5,1,Gupta Wholesalers,119.01,176.85,319,34,2023-03-23,2023-01-23,74,876,2
18821,Toothpaste,1,8,Patel Suppliers,226.13,276.51,40,15,2023-03-23,2023-01-16,44,883,1
18822,Rice,3,6,Agarwal Mart,24.24,26.88,173,32,2023-05-08,2023-01-21,21,878,2
18823,Detergent,5,5,Agarwal Mart,218.91,304.91,8,38,2023-04-18,2023-02-07,52,861,1
18824,Notebook,5,9,Verma Distributors,430.98,517.12,31,24,2023-07-15,2023-02-27,85,841,1
18825,Detergent,2,1,Sharma Traders,168.35,219.95,76,49,2023-03-24,2023-02-25,24,843,1
18826,Milk,1,6,Patel Suppliers,320.04,384.8,453,36,2023-03-24,2023-02-07,83,861,0
18827,Pen,1,9,Patel Suppliers,298.03,436.24,199,49,2023-03-24,2023-02-13,85,855,2
18828,Milk,3,8,Sharma Traders,11.24,14.74,422,36,2023-07-25,2023-01-26,55,873,0
18829,Shampoo,4,2,Gupta Wholesalers,48.65,57.14,205,45,2023-07-25,2023-02-20,44,848,2
18830,Toothpaste,5,0,Gupta Wholesalers,330.93,404.04,298,35,2023-03-02,2023-01-09,43,890,2
18831,Wheat Flour,0,2,Gupta Wholesalers,283.34,313.5,104,30,2023-08-09,2023-02-07,72,861,1
18832,Chips,0,1,Patel Suppliers,143.81,207.99,207,22,2023-05-29,2023-01-23,37,876,2
18833,Soap,5,9,Agarwal Mart,77.96,99.68,393,37,2023-12-03,2023-01-06,64,893,0
18834,Toothpaste,2,2,Gupta Wholesalers,160.91,236.72,207,43,2023-06-03,2023-02-05,43,863,2
18835,Pen,0,1,Sharma Traders,452.08,633.64,487,48,2023-12-06,2023-01-21,72,878,0
18836,Rice,3,8,Sharma Traders,285.73,398.88,125,27,2023-02-01,2023-01-18,20,881,1
18837,Soap,4,6,Verma Distributors,256.2,350.43,29,24,2023-02-01,2023-02-05,40,863,1
18838,Soap,5,3,Gupta Wholesalers,357.64,524.63,244,40,2023-08-28,2023-01-27,78,872,2
18839,Chips,5,5,Verma Distributors,279.02,343.21,205,39,2023-05-15,2023-01-29,28,870,2
18840,Notebook,2,9,Agarwal Mart,403.08,580.97,83,22,2023-11-08,2023-02-04,78,864,1
18841,Pen,5,9,Sharma Traders,369.99,407.2,309,45,2023-09-21,2023-02-11,63,857,2
18842,Rice,4,8,Sharma Traders,299.31,346.98,346,30,2023-09-21,2023-02-05,67,863,0
18843,Milk,2,7,Patel Suppliers,96.86,111.71,257,43,2023-11-22,2023-01-07,52,892,2
18844,Toothpaste,2,9,Verma Distributors,18.27,26.73,325,19,2023-11-12,2023-01-02,98,897,2
18845,Notebook,5,7,Sharma Traders,47.25,58.25,272,39,2023-05-20,2023-02-23,60,845,2
18846,Milk,1,4,Sharma Traders,330.69,430.14,256,41,2023-05-20,2023-01-21,37,878,2
18847,Detergent,6,6,Agarwal Mart,25.79,29.06,491,28,2023-05-20,2023-02-14,92,854,0
18848,Rice,5,4,Agarwal Mart,254.73,298.84,387,34,2023-10-30,2023-01-28,97,871,0
18849,Milk,0,5,Patel Suppliers,13.6,18.04,24,36,2023-06-14,2023-02-27,24,841,1
18850,Rice,5,3,Agarwal Mart,326.25,417.76,458,48,2023-02-12,2023-01-08,71,891,0
18851,Notebook,5,8,Patel Suppliers,483.57,591.97,309,28,2023-08-28,2023-01-07,74,892,2
18852,Pen,6,0,Gupta Wholesalers,446.06,655.1,44,50,2023-08-28,2023-01-15,25,884,1
18853,Toothpaste,5,3,Verma Distributors,467.42,536.58,471,47,2023-12-08,2023-01-07,22,892,0
18854,Pen,1,9,Sharma Traders,124.27,172.94,138,36,2023-12-08,2023-01-22,99,877,1
18855,Soap,6,6,Sharma Traders,302.61,416.59,414,24,2023-12-08,2023-02-20,84,848,0
18856,Detergent,6,9,Gupta Wholesalers,294.62,395.25,481,26,2023-12-08,2023-02-08,93,860,0
18857,Wheat Flour,6,8,Agarwal Mart,34.08,50.05,104,24,2023-12-08,2023-01-26,76,873,1
18858,Toothpaste,2,9,Patel Suppliers,430.4,626.43,176,35,2023-02-07,2023-01-22,57,877,2
18859,Detergent,4,7,Patel Suppliers,373.23,490.05,7,20,2023-02-07,2023-03-01,81,839,1
18860,Toothpaste,4,8,Sharma Traders,161.87,193.14,170,23,2023-02-07,2023-01-16,64,883,1
18861,Notebook,4,0,Sharma Traders,305.85,403.28,486,38,2023-02-07,2023-02-05,70,863,0
18862,Notebook,5,5,Patel Suppliers,372.99,456.16,410,44,2023-03-22,2023-02-18,8,850,0
18863,Rice,6,9,Patel Suppliers,164.68,207.2,449,16,2023-03-22,2023-01-28,21,871,0
18864,Toothpaste,1,5,Agarwal Mart,490.86,630.12,87,40,2023-03-22,2023-01-09,70,890,1
18865,Soap,1,5,Verma Distributors,341.22,441.71,250,26,2023-03-22,2023-01-18,9,881,2
18866,Pen,4,3,Patel Suppliers,318.85,423.89,297,28,2023-03-22,2023-01-22,37,877,2
18867,Shampoo,2,4,Sharma Traders,103.77,133.06,232,28,2023-07-12,2023-02-25,16,843,2
18868,Pen,5,9,Sharma Traders,345.09,491.86,325,15,2023-11-04,2023-01-30,28,869,2
18869,Milk,1,3,Agarwal Mart,45.94,59.13,279,26,2023-11-04,2023-02-26,47,842,2
18870,Notebook,6,3,Patel Suppliers,176.39,228.94,438,12,2023-11-04,2023-01-28,12,871,0
18871,Pen,1,4,Verma Distributors,309.73,377.52,47,49,2023-11-04,2023-01-12,88,887,1
18872,Detergent,1,6,Sharma Traders,88.03,113.33,375,37,2023-11-04,2023-02-17,26,851,0
18873,Milk,2,3,Gupta Wholesalers,385.57,559.28,313,50,2023-12-26,2023-02-25,84,843,2
18874,Soap,0,8,Agarwal Mart,11.63,14.22,5,37,2023-04-26,2023-01-06,11,893,1
18875,Detergent,0,2,Sharma Traders,81.81,114.93,99,44,2023-07-15,2023-02-11,56,857,1
18876,Chips,1,2,Gupta Wholesalers,363.94,539.12,357,12,2023-07-15,2023-01-06,81,893,0
18877,Soap,6,0,Verma Distributors,143.4,173.46,437,31,2023-07-15,2023-02-01,46,867,0
18878,Rice,4,3,Sharma Traders,469.02,668.77,437,10,2023-07-15,2023-02-08,26,860,0
18879,Chips,3,5,Patel Suppliers,364.67,491.78,24,16,2023-12-17,2023-01-20,81,879,1
18880,Rice,6,3,Patel Suppliers,244.33,354.65,64,35,2023-12-17,2023-02-04,55,864,1
18881,Toothpaste,4,2,Patel Suppliers,152.27,224.76,145,20,2023-12-17,2023-02-04,62,864,1
18882,Pen,3,8,Sharma Traders,464.66,581.9,387,20,2023-10-02,2023-02-23,26,845,0
18883,Rice,4,4,Agarwal Mart,117.18,162.38,422,33,2023-10-02,2023-01-24,56,875,0
18884,Pen,3,6,Verma Distributors,401.15,477.12,398,47,2023-12-11,2023-02-16,61,852,0
18885,Notebook,3,2,Agarwal Mart,309.05,438.41,190,11,2023-10-05,2023-02-04,91,864,2
18886,Toothpaste,3,6,Agarwal Mart,204.72,267.01,441,11,2023-08-09,2023-02-22,35,846,0
18887,Pen,6,4,Patel Suppliers,462.34,653.96,170,36,2023-08-09,2023-02-28,79,840,1
18888,Wheat Flour,2,0,Patel Suppliers,69.59,76.97,440,32,2023-02-01,2023-01-06,79,893,0
18889,Pen,6,5,Verma Distributors,103.18,140.1,311,23,2023-02-01,2023-02-07,56,861,2
18890,Wheat Flour,5,0,Patel Suppliers,48.77,64.38,47,23,2023-02-03,2023-01-15,92,884,1
18891,Wheat Flour,1,3,Patel Suppliers,194.67,215.11,76,14,2023-02-03,2023-01-11,91,888,1
18892,Soap,2,5,Sharma Traders,151.94,209.12,114,33,2023-08-05,2023-02-25,25,843,1
18893,Shampoo,4,2,Patel Suppliers,198.86,287.85,455,11,2023-08-05,2023-02-23,16,845,0
18894,Toothpaste,1,9,Sharma Traders,429.0,522.58,33,14,2023-08-05,2023-02-21,81,847,1
18895,Notebook,3,2,Agarwal Mart,380.06,555.07,323,17,2023-03-10,2023-02-12,86,856,2
18896,Wheat Flour,4,2,Verma Distributors,193.15,275.78,406,23,2023-03-10,2023-01-23,33,876,0
18897,Pen,6,3,Verma Distributors,106.86,118.01,472,37,2023-03-10,2023-01-22,60,877,0
18898,Shampoo,4,6,Patel Suppliers,262.11,367.64,17,45,2023-03-10,2023-01-24,59,875,1
18899,Milk,6,1,Verma Distributors,154.61,212.01,156,24,2023-03-10,2023-01-25,87,874,1
18900,Shampoo,4,0,Patel Suppliers,126.41,185.67,316,35,2023-03-10,2023-01-02,24,897,2
18901,Pen,6,4,Agarwal Mart,380.46,464.05,455,23,2023-03-10,2023-02-04,49,864,0
18902,Milk,6,9,Sharma Traders,470.86,639.68,119,26,2023-03-10,2023-02-07,43,861,1
18903,Milk,0,4,Verma Distributors,485.66,603.28,21,13,2023-04-10,2023-01-17,92,882,1
18904,Notebook,2,1,Agarwal Mart,141.97,180.88,449,42,2023-07-17,2023-03-01,43,839,0
18905,Chips,6,3,Patel Suppliers,170.24,198.41,140,44,2023-07-17,2023-01-31,24,868,1
18906,Pen,0,9,Gupta Wholesalers,244.77,353.8,386,45,2023-04-11,2023-02-04,38,864,0
18907,Soap,2,9,Gupta Wholesalers,454.29,620.49,137,12,2023-12-14,2023-01-05,30,894,1
18908,Notebook,1,0,Patel Suppliers,163.98,184.36,170,43,2023-12-14,2023-02-17,66,851,1
18909,Soap,4,1,Verma Distributors,309.39,340.58,286,38,2023-12-14,2023-01-15,43,884,2
18910,Rice,2,0,Patel Suppliers,312.06,352.93,106,49,2023-10-19,2023-01-21,85,878,1
18911,Pen,4,9,Sharma Traders,86.98,101.46,395,12,2023-10-19,2023-03-02,79,838,0
18912,Notebook,5,6,Gupta Wholesalers,221.1,255.07,367,28,2023-04-22,2023-01-17,76,882,0
18913,Rice,1,8,Gupta Wholesalers,409.13,457.2,485,24,2023-04-22,2023-02-14,99,854,0
18914,Soap,3,5,Gupta Wholesalers,152.3,193.74,262,44,2023-04-22,2023-02-01,41,867,2
18915,Shampoo,0,7,Patel Suppliers,21.6,26.57,334,11,2023-07-14,2023-02-01,32,867,2
18916,Detergent,4,3,Verma Distributors,178.74,197.56,143,11,2023-07-14,2023-02-19,66,849,1
18917,Detergent,6,0,Verma Distributors,360.55,436.85,408,11,2023-07-14,2023-01-20,19,879,0
18918,Pen,3,7,Gupta Wholesalers,477.09,643.2,59,14,2023-08-29,2023-02-20,100,848,1
18919,Toothpaste,6,0,Sharma Traders,65.5,86.07,57,46,2023-08-29,2023-01-30,69,869,1
18920,Rice,0,4,Sharma Traders,101.28,113.24,75,33,2023-03-27,2023-02-23,59,845,1
18921,Chips,2,8,Gupta Wholesalers,390.43,493.67,316,40,2023-05-28,2023-01-07,73,892,2
18922,Rice,3,5,Sharma Traders,482.89,714.78,334,43,2023-02-01,2023-02-24,57,844,2
18923,Notebook,0,5,Sharma Traders,69.18,80.16,231,33,2023-06-29,2023-02-26,56,842,2
18924,Shampoo,4,6,Verma Distributors,126.54,174.82,216,38,2023-06-29,2023-01-05,66,894,2
18925,Soap,2,1,Gupta Wholesalers,32.64,37.79,338,15,2023-07-28,2023-02-06,64,862,0
18926,Rice,1,0,Verma Distributors,244.48,365.03,367,36,2023-07-28,2023-03-01,52,839,0
18927,Detergent,4,1,Gupta Wholesalers,45.85,54.12,138,13,2023-07-28,2023-02-14,41,854,1
18928,Toothpaste,2,5,Verma Distributors,136.62,150.92,129,20,2023-03-27,2023-01-11,48,888,1
18929,Detergent,2,3,Agarwal Mart,387.09,443.85,59,47,2023-05-05,2023-02-17,67,851,1
18930,Soap,1,9,Patel Suppliers,396.43,437.09,97,16,2023-05-05,2023-02-22,33,846,1
18931,Pen,6,9,Verma Distributors,440.07,533.27,201,19,2023-05-05,2023-02-12,39,856,2
18932,Toothpaste,5,7,Patel Suppliers,136.84,192.87,338,15,2023-12-30,2023-01-30,94,869,0
18933,Rice,5,4,Verma Distributors,131.01,170.41,379,16,2023-07-03,2023-01-16,63,883,0
18934,Chips,2,6,Gupta Wholesalers,41.56,56.86,456,39,2023-04-07,2023-01-11,44,888,0
18935,Detergent,3,9,Agarwal Mart,93.16,118.95,348,40,2023-08-03,2023-01-22,54,877,0
18936,Soap,1,9,Sharma Traders,124.9,159.21,251,25,2023-08-03,2023-03-02,6,838,2
18937,Chips,6,5,Gupta Wholesalers,476.08,653.56,464,18,2023-08-03,2023-01-03,58,896,0
18938,Pen,2,5,Agarwal Mart,339.55,373.73,33,50,2023-05-10,2023-02-17,83,851,1
18939,Rice,1,0,Verma Distributors,306.07,358.59,158,10,2023-05-10,2023-02-04,12,864,1
18940,Soap,2,8,Patel Suppliers,136.25,150.81,98,45,2023-05-31,2023-01-02,31,897,1
18941,Shampoo,4,2,Verma Distributors,269.52,305.86,209,31,2023-05-31,2023-02-14,33,854,2
18942,Wheat Flour,0,1,Patel Suppliers,406.9,565.96,281,40,2023-08-24,2023-01-13,15,886,2
18943,Chips,5,5,Verma Distributors,450.16,518.03,150,14,2023-11-27,2023-01-06,62,893,1
18944,Wheat Flour,6,1,Agarwal Mart,173.99,248.67,302,48,2023-11-27,2023-01-03,73,896,2
18945,Wheat Flour,2,5,Sharma Traders,206.72,284.89,308,17,2023-12-29,2023-02-19,94,849,2
18946,Detergent,6,0,Gupta Wholesalers,419.59,581.77,151,13,2023-12-29,2023-01-06,57,893,1
18947,Toothpaste,5,1,Sharma Traders,414.08,491.9,50,17,2023-03-14,2023-01-19,81,880,1
18948,Shampoo,2,4,Gupta Wholesalers,357.45,450.02,362,33,2023-03-29,2023-02-27,22,841,0
18949,Notebook,5,2,Patel Suppliers,196.62,217.58,91,11,2023-02-13,2023-01-04,59,895,1
18950,Wheat Flour,5,1,Gupta Wholesalers,156.37,226.56,450,50,2023-09-17,2023-03-02,52,838,0
18951,Detergent,2,6,Gupta Wholesalers,166.21,238.19,491,19,2023-07-30,2023-01-31,49,868,0
18952,Milk,6,9,Patel Suppliers,347.53,430.6,479,11,2023-07-30,2023-01-13,15,886,0
18953,Shampoo,5,0,Sharma Traders,410.75,504.23,341,39,2023-04-19,2023-02-14,52,854,0
18954,Detergent,5,8,Patel Suppliers,314.76,394.74,293,26,2023-09-23,2023-01-22,15,877,2
18955,Soap,5,1,Gupta Wholesalers,235.75,282.44,211,28,2023-08-17,2023-01-29,28,870,2
18956,Toothpaste,6,5,Patel Suppliers,413.31,550.66,399,22,2023-08-17,2023-02-11,16,857,0
18957,Chips,2,7,Gupta Wholesalers,15.75,19.0,355,22,2023-07-22,2023-02-27,55,841,0
18958,Milk,0,3,Agarwal Mart,33.86,42.06,250,31,2023-04-24,2023-01-03,62,896,2
18959,Toothpaste,5,4,Verma Distributors,178.44,262.73,64,21,2023-11-18,2023-02-01,64,867,1
18960,Detergent,6,9,Sharma Traders,386.53,502.15,383,39,2023-11-18,2023-02-22,40,846,0
18961,Rice,2,3,Verma Distributors,453.17,591.55,57,30,2023-10-30,2023-02-25,54,843,1
18962,Toothpaste,2,4,Sharma Traders,55.72,82.03,70,43,2023-09-05,2023-01-12,70,887,1
18963,Chips,0,6,Sharma Traders,362.28,448.63,387,11,2023-06-23,2023-01-03,9,896,0
18964,Soap,1,6,Verma Distributors,163.33,226.6,81,43,2023-06-23,2023-01-10,37,889,1
18965,Shampoo,3,0,Gupta Wholesalers,423.25,545.46,338,49,2023-05-12,2023-01-16,30,883,0
18966,Milk,1,7,Sharma Traders,204.98,264.74,353,43,2023-05-12,2023-02-25,81,843,0
18967,Toothpaste,2,4,Sharma Traders,408.23,532.13,43,29,2023-04-03,2023-01-29,49,870,1
18968,Rice,0,9,Gupta Wholesalers,20.98,26.02,462,30,2023-06-08,2023-02-08,31,860,0
18969,Toothpaste,3,8,Gupta Wholesalers,200.89,279.64,258,49,2023-12-22,2023-01-28,68,871,2
18970,Rice,4,1,Verma Distributors,343.94,381.91,317,17,2023-12-22,2023-02-15,18,853,2
18971,Detergent,1,4,Agarwal Mart,348.36,415.02,477,46,2023-12-22,2023-01-25,30,874,0
18972,Toothpaste,1,1,Sharma Traders,412.16,580.23,486,34,2023-12-22,2023-01-05,100,894,0
18973,Detergent,2,6,Patel Suppliers,357.64,466.43,413,48,2023-08-23,2023-01-29,90,870,0
18974,Toothpaste,0,8,Patel Suppliers,226.24,253.73,181,44,2023-12-19,2023-01-09,92,890,2
18975,Detergent,3,6,Patel Suppliers,237.76,297.09,293,17,2023-09-30,2023-02-12,28,856,2
18976,Milk,2,6,Sharma Traders,190.32,237.16,410,25,2023-09-08,2023-02-27,85,841,0
18977,Notebook,4,1,Verma Distributors,132.17,165.91,200,35,2023-09-08,2023-02-01,87,867,2
18978,Notebook,5,9,Patel Suppliers,474.76,573.62,43,11,2023-08-20,2023-02-11,89,857,1
18979,Notebook,4,8,Gupta Wholesalers,497.28,605.09,374,44,2023-08-20,2023-02-26,46,842,0
18980,Wheat Flour,3,4,Patel Suppliers,240.78,337.67,128,16,2023-10-12,2023-01-23,69,876,1
18981,Wheat Flour,1,9,Sharma Traders,107.99,137.29,446,50,2023-10-12,2023-01-05,34,894,0
18982,Notebook,6,5,Patel Suppliers,481.42,604.91,159,45,2023-10-12,2023-02-15,33,853,1
18983,Soap,0,5,Verma Distributors,380.58,502.21,334,10,2023-10-07,2023-01-18,65,881,2
18984,Shampoo,5,8,Patel Suppliers,301.35,451.0,430,20,2023-07-18,2023-01-30,19,869,0
18985,Soap,1,3,Agarwal Mart,156.08,174.3,368,24,2023-07-18,2023-02-03,31,865,0
18986,Toothpaste,6,3,Verma Distributors,415.77,582.89,15,49,2023-07-18,2023-02-19,89,849,1
18987,Pen,1,3,Gupta Wholesalers,198.88,261.1,106,34,2023-07-18,2023-01-07,37,892,1
18988,Soap,4,9,Verma Distributors,365.1,429.54,29,22,2023-07-18,2023-02-01,6,867,1
18989,Pen,5,3,Patel Suppliers,82.15,96.87,49,34,2023-07-31,2023-02-01,11,867,1
18990,Milk,4,7,Patel Suppliers,326.76,424.33,304,23,2023-07-31,2023-02-20,82,848,2
18991,Wheat Flour,5,5,Verma Distributors,498.6,668.49,131,34,2023-04-29,2023-01-04,28,895,1
18992,Toothpaste,0,0,Sharma Traders,195.23,264.13,136,15,2023-04-02,2023-02-06,6,862,1
18993,Soap,5,3,Gupta Wholesalers,271.1,346.12,73,49,2023-03-13,2023-01-27,88,872,1
18994,Toothpaste,5,2,Gupta Wholesalers,432.95,560.33,81,34,2023-03-27,2023-01-25,61,874,1
18995,Wheat Flour,6,7,Agarwal Mart,332.46,469.2,58,17,2023-03-27,2023-01-22,58,877,1
18996,Chips,0,5,Verma Distributors,369.23,420.31,78,43,2023-03-31,2023-01-12,58,887,1
18997,Soap,6,9,Gupta Wholesalers,439.8,580.72,258,34,2023-03-31,2023-01-11,17,888,2
18998,Chips,3,8,Patel Suppliers,426.25,522.41,337,49,2023-10-07,2023-01-13,14,886,2
18999,Wheat Flour,0,9,Verma Distributors,404.07,542.59,291,40,2023-06-12,2023-02-23,26,845,2
19000,Toothpaste,0,3,Patel Suppliers,392.4,485.64,230,26,2023-02-14,2023-02-19,33,849,2
19001,Chips,3,4,Patel Suppliers,325.31,418.03,101,17,2023-12-16,2023-02-17,25,851,1
19002,Milk,0,8,Agarwal Mart,137.6,195.51,115,30,2023-11-04,2023-02-16,37,852,1
19003,Shampoo,4,5,Verma Distributors,45.58,64.91,437,23,2023-11-04,2023-02-11,12,857,0
19004,Shampoo,4,7,Gupta Wholesalers,374.79,448.68,11,32,2023-11-04,2023-01-31,11,868,1
19005,Milk,1,4,Verma Distributors,125.61,178.51,10,26,2023-11-04,2023-01-13,88,886,1
19006,Chips,6,8,Patel Suppliers,134.21,162.46,149,45,2023-11-04,2023-02-09,61,859,1
19007,Toothpaste,3,5,Gupta Wholesalers,157.3,184.7,113,24,2023-05-11,2023-02-17,6,851,1
19008,Toothpaste,5,7,Sharma Traders,217.81,278.1,16,15,2023-05-17,2023-03-01,58,839,1
19009,Detergent,3,8,Verma Distributors,453.03,661.38,322,38,2023-09-26,2023-01-26,23,873,2
19010,Pen,1,6,Agarwal Mart,159.3,176.85,308,17,2023-09-26,2023-02-04,8,864,2
19011,Soap,2,5,Gupta Wholesalers,350.66,506.79,335,26,2023-08-10,2023-02-16,46,852,2
19012,Detergent,2,5,Patel Suppliers,22.93,27.55,450,22,2023-12-02,2023-02-08,36,860,0
19013,Chips,5,0,Agarwal Mart,258.93,367.15,485,28,2023-04-03,2023-01-09,18,890,0
19014,Wheat Flour,0,7,Agarwal Mart,253.91,330.75,487,39,2023-06-19,2023-02-15,36,853,0
19015,Wheat Flour,1,9,Patel Suppliers,441.46,517.92,314,40,2023-06-19,2023-02-28,15,840,2
19016,Detergent,1,9,Verma Distributors,340.33,428.29,14,50,2023-06-19,2023-01-02,26,897,1
19017,Pen,6,1,Patel Suppliers,236.9,277.9,213,17,2023-06-19,2023-02-23,76,845,2
19018,Soap,4,3,Verma Distributors,121.51,177.72,88,49,2023-06-19,2023-02-25,83,843,1
19019,Detergent,1,5,Sharma Traders,477.87,656.93,275,46,2023-06-19,2023-01-02,89,897,2
19020,Soap,3,4,Verma Distributors,435.23,634.98,464,23,2023-08-15,2023-02-28,61,840,0
19021,Shampoo,4,1,Agarwal Mart,29.61,40.78,196,39,2023-08-15,2023-01-13,62,886,2
19022,Milk,2,5,Agarwal Mart,173.48,210.59,370,32,2023-03-05,2023-01-14,17,885,0
19023,Soap,3,4,Agarwal Mart,201.03,297.27,98,42,2023-07-10,2023-01-20,39,879,1
19024,Soap,2,0,Agarwal Mart,126.35,189.05,291,23,2023-12-12,2023-01-13,97,886,2
19025,Chips,6,7,Agarwal Mart,27.85,39.53,412,10,2023-12-12,2023-02-15,99,853,0
19026,Chips,2,9,Sharma Traders,303.89,390.69,372,42,2023-04-19,2023-02-28,11,840,0
19027,Notebook,1,0,Verma Distributors,27.38,39.65,30,33,2023-04-19,2023-01-30,61,869,1
19028,Pen,6,8,Patel Suppliers,460.01,579.37,380,29,2023-04-19,2023-02-04,61,864,0
19029,Pen,0,3,Agarwal Mart,39.14,45.3,78,50,2023-09-26,2023-02-24,98,844,1
19030,Rice,3,9,Verma Distributors,477.89,658.47,493,18,2023-11-20,2023-01-20,14,879,0
19031,Detergent,1,6,Agarwal Mart,386.38,574.14,218,27,2023-11-20,2023-01-22,9,877,2
19032,Rice,2,3,Gupta Wholesalers,169.01,247.89,367,34,2023-06-13,2023-02-10,56,858,0
19033,Shampoo,3,5,Sharma Traders,32.51,42.41,139,13,2023-10-05,2023-02-09,78,859,1
19034,Toothpaste,3,5,Agarwal Mart,286.59,371.46,291,47,2023-12-16,2023-02-25,6,843,2
19035,Chips,6,5,Gupta Wholesalers,430.03,587.54,422,49,2023-12-16,2023-01-30,60,869,0
19036,Rice,1,0,Sharma Traders,360.56,457.87,241,23,2023-12-16,2023-02-10,42,858,2
19037,Wheat Flour,2,1,Patel Suppliers,324.3,466.68,387,24,2023-10-03,2023-02-05,53,863,0
19038,Pen,0,5,Verma Distributors,248.42,309.43,466,40,2023-03-05,2023-01-20,71,879,0
19039,Rice,0,5,Gupta Wholesalers,165.16,241.64,261,25,2023-09-04,2023-02-08,30,860,2
